Trial,Phase,TargetQuadrant,ClickedQuadrant,Correct,ResponseTime_ms,ResponseTime_s,Timeout,TrialStart_UTC_ms,ResponseTimestamp_UTC_ms,subject_id,canonical_subject_id,session_number,session_id,condition,route,order_subgroup,source_file,TrialStart_dt,Response_dt,offline_activation_anchor_dt,offline_activation_annotation_type,offline_activation_reference_label,offline_activation_roll_window_seconds,baseline_first_session_lqm,hr_burden_above_baseline_plus_3bpm_session,hr_burden_above_baseline_plus_3bpm_session_100,hr_burden_above_baseline_plus_3bpm_roll20,hr_burden_above_baseline_plus_3bpm_roll20_100,hr_roll20_valid_sample_count,hr_roll20_coverage_ratio,drive_post10_center_line_crossing_sum,drive_post10_collision_sum,drive_post10_panic_braking_sum
23,1,4,4.0,True,3633.0,3.63,False,1752677711250,1752677714883.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:55:11.250000+02:00,2025-07-16 16:55:14.883000+02:00,2025-07-16 16:55:11.250000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.14285714285714285,14.285714285714285,21.0,1.0,1.3900000000000001,0.0,0.0
23,2,3,3.0,True,1495.0,1.5,False,1752677714887,1752677716382.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:55:14.887000+02:00,2025-07-16 16:55:16.382000+02:00,2025-07-16 16:55:14.887000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.14285714285714285,14.285714285714285,21.0,1.0,2.91,0.0,0.0
24,1,1,1.0,True,1628.0,1.63,False,1752677721264,1752677722892.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:55:21.264000+02:00,2025-07-16 16:55:22.892000+02:00,2025-07-16 16:55:21.264000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.2857142857142857,28.57142857142857,21.0,1.0,1.52,0.0,0.0
24,2,2,,False,,,True,1752677722895,,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:55:22.895000+02:00,,2025-07-16 16:55:22.895000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.3333333333333333,33.33333333333333,21.0,1.0,0.52,0.0,0.0
25,1,4,,False,,,True,1752677731274,,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:55:31.274000+02:00,,2025-07-16 16:55:31.274000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.47619047619047616,47.61904761904761,21.0,1.0,0.0,0.0,0.0
26,1,1,1.0,True,4740.0,4.74,False,1752677741279,1752677746019.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:55:41.279000+02:00,2025-07-16 16:55:46.019000+02:00,2025-07-16 16:55:41.279000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.5238095238095238,52.38095238095239,21.0,1.0,0.0,0.0,0.0
26,2,3,3.0,True,938.0,0.94,False,1752677746023,1752677746961.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:55:46.023000+02:00,2025-07-16 16:55:46.961000+02:00,2025-07-16 16:55:46.023000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.6190476190476191,61.904761904761905,21.0,1.0,0.0,0.0,0.0
27,1,3,3.0,True,1797.0,1.8,False,1752677751287,1752677753084.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:55:51.287000+02:00,2025-07-16 16:55:53.084000+02:00,2025-07-16 16:55:51.287000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.5238095238095238,52.38095238095239,21.0,1.0,1.8599999999999999,0.0,0.0
27,2,4,4.0,True,856.0,0.86,False,1752677753085,1752677753941.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:55:53.085000+02:00,2025-07-16 16:55:53.941000+02:00,2025-07-16 16:55:53.085000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.42857142857142855,42.857142857142854,21.0,1.0,3.8099999999999996,0.0,0.0
28,1,3,,False,,,True,1752677761290,,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:56:01.290000+02:00,,2025-07-16 16:56:01.290000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.5714285714285714,57.14285714285714,21.0,1.0,2.86,0.0,0.0
29,1,2,,False,,,True,1752677771292,,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:56:11.292000+02:00,,2025-07-16 16:56:11.292000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.8095238095238095,80.95238095238095,21.0,1.0,0.0,0.0,0.0
30,1,2,2.0,True,1699.0,1.7,False,1752677781309,1752677783008.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:56:21.309000+02:00,2025-07-16 16:56:23.008000+02:00,2025-07-16 16:56:21.309000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,1.0,100.0,21.0,1.0,0.5900000000000001,0.0,0.0
30,2,3,3.0,True,2964.0,2.96,False,1752677783012,1752677785976.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:56:23.012000+02:00,2025-07-16 16:56:25.976000+02:00,2025-07-16 16:56:23.012000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,1.0,100.0,21.0,1.0,0.79,0.0,0.0
31,1,3,3.0,True,3826.0,3.83,False,1752677791317,1752677795143.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:56:31.317000+02:00,2025-07-16 16:56:35.143000+02:00,2025-07-16 16:56:31.317000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,1.0,100.0,21.0,1.0,5.32,0.0,0.0
31,2,2,2.0,True,890.0,0.89,False,1752677795144,1752677796034.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:56:35.144000+02:00,2025-07-16 16:56:36.034000+02:00,2025-07-16 16:56:35.144000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,1.0,100.0,21.0,1.0,5.67,0.0,0.0
32,1,3,3.0,True,1868.0,1.87,False,1752677801326,1752677803194.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:56:41.326000+02:00,2025-07-16 16:56:43.194000+02:00,2025-07-16 16:56:41.326000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.8571428571428571,85.71428571428571,21.0,1.0,2.55,0.0,0.0
32,2,4,4.0,True,1344.0,1.34,False,1752677803199,1752677804543.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:56:43.199000+02:00,2025-07-16 16:56:44.543000+02:00,2025-07-16 16:56:43.199000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.8571428571428571,85.71428571428571,21.0,1.0,0.55,0.0,0.0
33,1,2,2.0,True,2069.0,2.07,False,1752677811336,1752677813405.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:56:51.336000+02:00,2025-07-16 16:56:53.405000+02:00,2025-07-16 16:56:51.336000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.8571428571428571,85.71428571428571,21.0,1.0,0.0,0.0,0.0
33,2,3,3.0,True,1266.0,1.27,False,1752677813408,1752677814674.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:56:53.408000+02:00,2025-07-16 16:56:54.674000+02:00,2025-07-16 16:56:53.408000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.8571428571428571,85.71428571428571,21.0,1.0,1.58,0.0,0.0
34,1,3,3.0,True,2027.0,2.03,False,1752677821341,1752677823368.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:57:01.341000+02:00,2025-07-16 16:57:03.368000+02:00,2025-07-16 16:57:01.341000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.9523809523809523,95.23809523809523,21.0,1.0,4.0,0.0,0.0
34,2,4,4.0,True,1375.0,1.38,False,1752677823369,1752677824744.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:57:03.369000+02:00,2025-07-16 16:57:04.744000+02:00,2025-07-16 16:57:03.369000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.8571428571428571,85.71428571428571,21.0,1.0,2.42,0.0,0.0
35,1,2,2.0,True,1908.0,1.91,False,1752677831349,1752677833257.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:57:11.349000+02:00,2025-07-16 16:57:13.257000+02:00,2025-07-16 16:57:11.349000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.7142857142857143,71.42857142857143,21.0,1.0,0.0,0.0,0.0
35,2,1,1.0,True,1106.0,1.11,False,1752677833260,1752677834366.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:57:13.260000+02:00,2025-07-16 16:57:14.366000+02:00,2025-07-16 16:57:13.260000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.7142857142857143,71.42857142857143,21.0,1.0,0.0,0.0,0.0
36,1,1,,False,,,True,1752677841367,,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:57:21.367000+02:00,,2025-07-16 16:57:21.367000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.7142857142857143,71.42857142857143,21.0,1.0,1.68,0.0,0.0
37,1,3,3.0,True,1321.0,1.32,False,1752677851374,1752677852695.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:57:31.374000+02:00,2025-07-16 16:57:32.695000+02:00,2025-07-16 16:57:31.374000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.7142857142857143,71.42857142857143,21.0,1.0,0.0,0.0,0.0
37,2,2,2.0,True,874.0,0.87,False,1752677852699,1752677853573.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:57:32.699000+02:00,2025-07-16 16:57:33.573000+02:00,2025-07-16 16:57:32.699000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.6666666666666666,66.66666666666666,21.0,1.0,0.0,0.0,0.0
38,1,1,,False,,,True,1752677861383,,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:57:41.383000+02:00,,2025-07-16 16:57:41.383000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.42857142857142855,42.857142857142854,21.0,1.0,0.0,0.0,0.0
39,1,1,,False,,,True,1752677871389,,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:57:51.389000+02:00,,2025-07-16 16:57:51.389000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.19047619047619047,19.047619047619047,21.0,1.0,0.0,0.0,0.0
40,1,2,,False,,,True,1752677881391,,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:58:01.391000+02:00,,2025-07-16 16:58:01.391000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.0,0.0,21.0,1.0,0.0,0.0,0.0
41,1,4,4.0,True,1550.0,1.55,False,1752677891403,1752677892953.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:58:11.403000+02:00,2025-07-16 16:58:12.953000+02:00,2025-07-16 16:58:11.403000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.14285714285714285,14.285714285714285,21.0,1.0,0.0,0.0,0.0
41,2,4,4.0,True,1346.0,1.35,False,1752677892957,1752677894303.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:58:12.957000+02:00,2025-07-16 16:58:14.303000+02:00,2025-07-16 16:58:12.957000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.19047619047619047,19.047619047619047,21.0,1.0,0.0,0.0,0.0
42,1,3,,False,,,True,1752677901407,,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:58:21.407000+02:00,,2025-07-16 16:58:21.407000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.23809523809523808,23.809523809523807,21.0,1.0,4.380000000000001,0.0,0.0
43,1,4,4.0,True,1739.0,1.74,False,1752677911417,1752677913156.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:58:31.417000+02:00,2025-07-16 16:58:33.156000+02:00,2025-07-16 16:58:31.417000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.5714285714285714,57.14285714285714,21.0,1.0,0.0,0.0,0.0
43,2,1,1.0,True,1198.0,1.2,False,1752677913159,1752677914357.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:58:33.159000+02:00,2025-07-16 16:58:34.357000+02:00,2025-07-16 16:58:33.159000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.6190476190476191,61.904761904761905,21.0,1.0,0.0,0.0,0.0
44,1,2,2.0,True,1593.0,1.59,False,1752677921424,1752677923017.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:58:41.424000+02:00,2025-07-16 16:58:43.017000+02:00,2025-07-16 16:58:41.424000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.8095238095238095,80.95238095238095,21.0,1.0,2.1,0.0,0.0
44,2,4,4.0,True,1064.0,1.06,False,1752677923021,1752677924085.0,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:58:43.021000+02:00,2025-07-16 16:58:44.085000+02:00,2025-07-16 16:58:43.021000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.7619047619047619,76.19047619047619,21.0,1.0,4.1,0.0,0.0
45,1,4,,False,,,True,1752677931425,,0D06,0D06,1,0D06_S1,D,P2,D first,data/surt_logs/0D06_250716_1659.csv,2025-07-16 16:58:51.425000+02:00,,2025-07-16 16:58:51.425000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,66.0,0.4583333333333333,45.83333333333333,0.5714285714285714,57.14285714285714,21.0,1.0,7.6899999999999995,0.0,0.0
0,1,4,4.0,True,2098.0,2.1,False,1752748782502,1752748784600.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:39:42.502000+02:00,2025-07-17 12:39:44.600000+02:00,2025-07-17 12:39:42.502000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,1.0,100.0,21.0,1.0,3.25,0.0,0.0
0,2,1,1.0,True,1649.0,1.65,False,1752748784603,1752748786252.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:39:44.603000+02:00,2025-07-17 12:39:46.252000+02:00,2025-07-17 12:39:44.603000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,1.0,100.0,21.0,1.0,3.25,0.0,0.0
1,1,2,2.0,True,1613.0,1.61,False,1752748792509,1752748794122.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:39:52.509000+02:00,2025-07-17 12:39:54.122000+02:00,2025-07-17 12:39:52.509000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,1.0,100.0,21.0,1.0,0.0,0.0,0.0
1,2,2,2.0,True,3824.0,3.82,False,1752748794126,1752748797950.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:39:54.126000+02:00,2025-07-17 12:39:57.950000+02:00,2025-07-17 12:39:54.126000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,1.0,100.0,21.0,1.0,0.0,0.0,0.0
2,1,2,2.0,True,2460.0,2.46,False,1752748802526,1752748804986.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:40:02.526000+02:00,2025-07-17 12:40:04.986000+02:00,2025-07-17 12:40:02.526000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,1.0,100.0,21.0,1.0,0.0,0.0,0.0
2,2,1,1.0,True,1869.0,1.87,False,1752748804991,1752748806860.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:40:04.991000+02:00,2025-07-17 12:40:06.860000+02:00,2025-07-17 12:40:04.991000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,1.0,100.0,21.0,1.0,0.0,0.0,0.0
3,1,3,3.0,True,2142.0,2.14,False,1752748812534,1752748814676.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:40:12.534000+02:00,2025-07-17 12:40:14.676000+02:00,2025-07-17 12:40:12.534000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,0.7619047619047619,76.19047619047619,21.0,1.0,0.0,0.0,0.0
3,2,2,2.0,True,1669.0,1.67,False,1752748814680,1752748816349.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:40:14.680000+02:00,2025-07-17 12:40:16.349000+02:00,2025-07-17 12:40:14.680000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,0.7619047619047619,76.19047619047619,21.0,1.0,0.0,0.0,0.0
4,1,2,2.0,True,2486.0,2.49,False,1752748822550,1752748825036.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:40:22.550000+02:00,2025-07-17 12:40:25.036000+02:00,2025-07-17 12:40:22.550000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,0.7619047619047619,76.19047619047619,21.0,1.0,0.0,0.0,0.0
4,2,3,3.0,True,1991.0,1.99,False,1752748825040,1752748827031.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:40:25.040000+02:00,2025-07-17 12:40:27.031000+02:00,2025-07-17 12:40:25.040000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,0.7619047619047619,76.19047619047619,21.0,1.0,0.0,0.0,0.0
5,1,2,2.0,True,1438.0,1.44,False,1752748832562,1752748834000.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:40:32.562000+02:00,2025-07-17 12:40:34+02:00,2025-07-17 12:40:32.562000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,1.0,100.0,21.0,1.0,0.0,0.0,0.0
5,2,2,2.0,True,236.0,0.24,False,1752748834002,1752748834238.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:40:34.002000+02:00,2025-07-17 12:40:34.238000+02:00,2025-07-17 12:40:34.002000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,1.0,100.0,21.0,1.0,0.0,0.0,0.0
6,1,2,2.0,True,2829.0,2.83,False,1752748842578,1752748845407.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:40:42.578000+02:00,2025-07-17 12:40:45.407000+02:00,2025-07-17 12:40:42.578000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,1.0,100.0,21.0,1.0,2.37,0.0,0.0
6,2,3,,False,,,True,1752748845412,,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:40:45.412000+02:00,,2025-07-17 12:40:45.412000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,1.0,100.0,21.0,1.0,2.37,0.0,0.0
7,1,1,1.0,True,2484.0,2.48,False,1752748852586,1752748855070.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:40:52.586000+02:00,2025-07-17 12:40:55.070000+02:00,2025-07-17 12:40:52.586000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,1.0,100.0,21.0,1.0,2.2399999999999998,0.0,0.0
7,2,4,4.0,True,2233.0,2.23,False,1752748855073,1752748857306.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:40:55.073000+02:00,2025-07-17 12:40:57.306000+02:00,2025-07-17 12:40:55.073000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,1.0,100.0,21.0,1.0,2.2399999999999998,0.0,0.0
8,1,2,2.0,True,2132.0,2.13,False,1752748862587,1752748864719.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:41:02.587000+02:00,2025-07-17 12:41:04.719000+02:00,2025-07-17 12:41:02.587000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,0.6666666666666666,66.66666666666666,21.0,1.0,0.0,0.0,0.0
8,2,1,1.0,True,1710.0,1.71,False,1752748864723,1752748866433.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:41:04.723000+02:00,2025-07-17 12:41:06.433000+02:00,2025-07-17 12:41:04.723000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,0.5714285714285714,57.14285714285714,21.0,1.0,0.0,0.0,0.0
9,1,2,2.0,True,1691.0,1.69,False,1752748872596,1752748874287.0,0A07R,0A07,2,0A07R_S2,D,P2,D second,data/surt_logs/0A07R_250717_1247.csv,2025-07-17 12:41:12.596000+02:00,2025-07-17 12:41:14.287000+02:00,2025-07-17 12:41:12.596000+02:00,offline_hr_burden_projection,first_session_lower_quartile_median,20,59.0,0.37916666666666665,37.916666666666664,0.19047619047619047,19.047619047619047,21.0,1.0,1.25,0.0,0.0
